FET Vds-Id
VDS= 0 to 2 in 0.05 step
VG= 0 to 2 in 0.5 step
NO. VG VDS VS ID IS IG ISUB VSUB
 V V V A A A A V
274 1.5 1.35 0 1.75423E-05 -1.75429E-05 1.84E-12 3.1E-13 0
275 1.5 1.4 0 1.75424E-05 -1.7543E-05 -4E-14 2.3E-13 0
276 1.5 1.45 0 1.75433E-05 -1.75438E-05 9.2E-13 2.2E-13 0
277 1.5 1.5 0 1.75435E-05 -1.7544E-05 5.7E-13 1.2E-13 0
278 1.5 1.55 0 1.7544E-05 -1.75442E-05 1.37E-12 6E-14 0
279 1.5 1.6 0 1.75444E-05 -1.75447E-05 -9.2E-13 4E-14 0
280 1.5 1.65 0 1.75445E-05 -1.7545E-05 2.61E-12 -6.1E-13 0
281 1.5 1.7 0 1.75451E-05 -1.75456E-05 1.42E-12 -9E-13 0
282 1.5 1.75 0 1.75455E-05 -1.75455E-05 -1.1E-13 -1.9E-12 0
283 1.5 1.8 0 1.75453E-05 -1.75464E-05 1.7E-13 -2.99E-12 0
284 1.5 1.85 0 1.75461E-05 -1.75466E-05 2.33E-12 -5.3E-12 0
285 1.5 1.9 0 1.75467E-05 -1.7547E-05 -1.25E-12 -8.62E-12 0
286 1.5 1.95 0 1.75471E-05 -1.75475E-05 -8.9E-13 -1.348E-11 0
287 1.5 2 0 1.75471E-05 -1.75476E-05 1.21E-12 -2.175E-11 0
288 1.5 2 0 1.75471E-05 -1.75474E-05 2.41E-12 -2.162E-11 0
289 1.5 1.95 0 1.75462E-05 -1.75466E-05 -7.7E-13 -1.358E-11 0
290 1.5 1.9 0 1.75454E-05 -1.75453E-05 8.5E-13 -8.93E-12 0
291 1.5 1.85 0 1.75445E-05 -1.75452E-05 2.02E-12 -5.07E-12 0
292 1.5 1.8 0 1.75439E-05 -1.75443E-05 -3E-14 -3.09E-12 0
293 1.5 1.75 0 1.75426E-05 -1.75435E-05 -1.34E-12 -1.87E-12 0
294 1.5 1.7 0 1.75419E-05 -1.75424E-05 9.4E-13 -9.5E-13 0
295 1.5 1.65 0 1.75412E-05 -1.75415E-05 8.9E-13 -5.6E-13 0
296 1.5 1.6 0 1.75404E-05 -1.75407E-05 -2.3E-13 -1.5E-13 0
297 1.5 1.55 0 1.75395E-05 -1.75398E-05 -6E-14 6E-14 0
298 1.5 1.5 0 1.75381E-05 -1.75386E-05 3E-12 1E-13 0
299 1.5 1.45 0 1.75376E-05 -1.75378E-05 -4.1E-13 2.9E-13 0
300 1.5 1.4 0 1.75363E-05 -1.75368E-05 -9.1E-13 2.3E-13 0
301 1.5 1.35 0 1.75354E-05 -1.75359E-05 2.41E-12 4.7E-13 0
302 1.5 1.3 0 1.75347E-05 -1.75351E-05 1.76E-12 4E-13 0
303 1.5 1.25 0 1.75336E-05 -1.75339E-05 -1.05E-12 4.3E-13 0
304 1.5 1.2 0 1.75326E-05 -1.75333E-05 1.07E-12 5.2E-13 0
305 1.5 1.15 0 1.75317E-05 -1.75318E-05 2.48E-12 5.6E-13 0
306 1.5 1.1 0 1.75306E-05 -1.75309E-05 4.5E-13 5.3E-13 0
307 1.5 1.05 0 1.75294E-05 -1.75298E-05 6E-13 3.1E-13 0
308 1.5 1 0 1.7528E-05 -1.75286E-05 1.89E-12 5E-13 0
309 1.5 0.95 0 1.75272E-05 -1.75277E-05 1.53E-12 3.8E-13 0
310 1.5 0.9 0 1.75259E-05 -1.7526E-05 -1.4E-13 6.2E-13 0
