FET Vds-Id
VG= 0 to -2 in -0.02 step
VDS= -0.05 to -0.5 in -0.45 step
NO. VG VDS ID IG VSUB
 V V A A V
298 -1.9 -0.5 -1.63049E-05 -7.6331E-10 0
299 -1.92 -0.5 -1.68687E-05 -7.3324E-10 0
300 -1.94 -0.5 -1.74268E-05 -7.9659E-10 0
301 -1.96 -0.5 -1.7977E-05 -8.2812E-10 0
302 -1.98 -0.5 -1.8524E-05 -8.4741E-10 0
303 -2 -0.5 -1.90651E-05 -8.6598E-10 0
304 -2 -0.5 -1.90655E-05 -8.6375E-10 0
305 -1.98 -0.5 -1.85253E-05 -8.4647E-10 0
306 -1.96 -0.5 -1.79794E-05 -8.2634E-10 0
307 -1.94 -0.5 -1.743E-05 -8.0141E-10 0
308 -1.92 -0.5 -1.68726E-05 -7.7647E-10 0
309 -1.9 -0.5 -1.63097E-05 -7.6299E-10 0
310 -1.88 -0.5 -1.57413E-05 -7.4147E-10 0
311 -1.86 -0.5 -1.51694E-05 -7.3171E-10 0
312 -1.84 -0.5 -1.45895E-05 -7.2633E-10 0
313 -1.82 -0.5 -1.40047E-05 -6.9599E-10 0
314 -1.8 -0.5 -1.3414E-05 -6.8186E-10 0
315 -1.78 -0.5 -1.28212E-05 -6.6832E-10 0
316 -1.76 -0.5 -1.22216E-05 -6.5064E-10 0
317 -1.74 -0.5 -1.16184E-05 -6.4739E-10 0
318 -1.72 -0.5 -1.1013E-05 -6.3697E-10 0
319 -1.7 -0.5 -1.04081E-05 -6.0624E-10 0
320 -1.68 -0.5 -9.80159E-06 -6.0259E-10 0
321 -1.66 -0.5 -9.19818E-06 -5.8085E-10 0
322 -1.64 -0.5 -8.60032E-06 -5.6867E-10 0
323 -1.62 -0.5 -8.01396E-06 -5.559E-10 0
324 -1.6 -0.5 -7.43766E-06 -5.4439E-10 0
325 -1.58 -0.5 -6.8769E-06 -5.3607E-10 0
326 -1.56 -0.5 -6.33341E-06 -5.2712E-10 0
327 -1.54 -0.5 -5.81183E-06 -4.9395E-10 0
328 -1.52 -0.5 -5.30856E-06 -5.0941E-10 0
329 -1.5 -0.5 -4.82755E-06 -4.9434E-10 0
330 -1.48 -0.5 -4.37032E-06 -4.8174E-10 0
331 -1.46 -0.5 -3.93406E-06 -4.7275E-10 0
332 -1.44 -0.5 -3.52078E-06 -4.6388E-10 0
333 -1.42 -0.5 -3.13107E-06 -4.69E-10 0
334 -1.4 -0.5 -2.76629E-06 -4.504E-10 0
335 -1.38 -0.5 -2.4235E-06 -4.4631E-10 0
336 -1.36 -0.5 -2.10457E-06 -4.3068E-10 0
337 -1.34 -0.5 -1.80935E-06 -4.2736E-10 0
338 -1.32 -0.5 -1.53905E-06 -4.1883E-10 0
339 -1.3 -0.5 -1.29141E-06 -4.0717E-10 0
340 -1.28 -0.5 -1.06755E-06 -4.0945E-10 0
341 -1.26 -0.5 -8.67389E-07 -3.7416E-10 0
342 -1.24 -0.5 -6.91632E-07 -3.7933E-10 0
